Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
37415,Their Eyes Were Watching God,Zora Neale Hurston,"Hurston, Zora Neale",,0061120065,9780061120060,0,3.95,Amistad,Paperback,219,2006,1937,,2017/10/21,to-read,to-read (#33),to-read,,,,0,,,0,,,,,
104734,The Vagina Monologues,Eve Ensler,"Ensler, Eve",Gloria Steinem,1860499260,9781860499265,0,3.87,Virago Press Ltd.,Paperback,185,2001,1996,,2017/10/21,to-read,to-read (#32),to-read,,,,0,,,0,,,,,
31053074,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,0008205221,9780008205225,0,4.30,4th Estate,Paperback,477,2016,2013,,2015/07/27,to-read,to-read (#20),to-read,,,,0,,,0,,,,,
34905650,Mansfield Park (Ed. Collector),Jane Austen,"Austen, Jane","Henri Villemain, Hélène Seyrès",2352879949,9782352879947,0,3.86,Archipoche,Mass Market Paperback,561,2017,1814,,2017/04/28,to-read,to-read (#31),to-read,,,,0,,,0,,,,,
27853426,La Maison des feuilles,Mark Z. Danielewski,"Danielewski, Mark Z.",,2757849107,9782757849101,4,4.05,Points,Mass Market Paperback,717,2015,2000,,2012/11/25,,,read,,,,2,,,0,,,,,
6629359,"The Strangest Man: The Hidden Life of Paul Dirac, Mystic of the Atom",Graham Farmelo,"Farmelo, Graham",,0465018270,9780465018277,0,3.89,Basic Books (AZ),Hardcover,539,2009,2009,,2017/03/27,to-read,to-read (#30),to-read,,,,0,,,0,,,,,
30358510,The Accusation: Forbidden Stories from Inside North Korea,Bandi,"Bandi, Bandi",Deborah     Smith,0802126200,9780802126207,0,4.00,Grove Press,Hardcover,247,2017,2014,,2017/03/26,to-read,to-read (#29),to-read,,,,0,,,0,,,,,
27845886,Scars Across Humanity: Understanding and Overcoming Violence against Women,Elaine Storkey,"Storkey, Elaine",,0281075085,9780281075089,0,4.20,SPCK,Paperback,276,2015,,,2017/03/26,to-read,to-read (#28),to-read,,,,0,,,0,,,,,
4980,Breakfast of Champions,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,0385334206,9780385334204,0,4.07,Dell Publishing,Paperback,303,1999,1973,,2013/12/31,to-read,to-read (#9),to-read,,,,0,,,0,,,,,
578529,Beloved,Toni Morrison,"Morrison, Toni",,0099760118,9780099760115,0,3.89,Vintage,Paperback,324,2005,1987,,2015/07/27,to-read,to-read (#19),to-read,,,,0,,,0,,,,,
47777,"Ensemble, c'est tout",Anna Gavalda,"Gavalda, Anna",,,,0,4.11,J'ai Lu,Mass Market Paperback,574,2005,2004,,2013/03/03,,,read,,,,1,,,0,,,,,
174354,Over the Edge of the World: Magellan's Terrifying Circumnavigation of the Globe,Laurence Bergreen,"Bergreen, Laurence",,006093638X,9780060936389,0,4.12,William Morrow Paperbacks,Paperback,438,2004,2003,,2016/11/03,to-read,to-read (#27),to-read,,,,0,,,0,,,,,
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",Prottasha Prachurjo Sayed Fayej Ahmed,,,0,4.40,Vintage,Paperback,512,2015,2011,,2016/11/03,to-read,to-read (#26),to-read,,,,0,,,0,,,,,
10784505,"Quand souffle le vent du nord (Emmi et Leo, #1)",Daniel Glattauer,"Glattauer, Daniel",Anne-Sophie Anglaret,2253157309,9782253157304,3,3.87,Le Livre de Poche,Mass Market Paperback,348,2011,2006,,2012/04/27,,,read,,,,1,,,0,,,,,
60229,Halo: The Fall of Reach,Eric S. Nylund,"Nylund, Eric S.",,0345451325,9780345451323,0,4.27,Del Rey,Paperback,352,2001,2001,,2016/09/17,,,read,,,,1,,,0,,,,,
22840564,Les Floods,William C. Dietz,"Dietz, William C.",Fabrice Joly,2265078093,9782265078093,0,3.72,Fleuve noir,Mass Market Paperback,448,2004,2003,,2016/09/17,,,read,,,,1,,,0,,,,,
27400863,"Maxime et Constance, Hiver 1781 : Le petit jour de la mariée",Yslaire,"Yslaire, Yslaire",Marc-Antoine Boidin,2723499219,9782723499217,0,4.00,Glénat,Hardcover,56,2015,,,2015/12/27,,,read,,,,1,,,0,,,,,
23290951,"La Conquête de l'espace - Vol. 1 (Le Château des étoiles, #1)",Alex Alice,"Alice, Alex","Anthony Simon, Benjamin Brard",2369810130,9782369810131,0,4.14,Rue de Sèvres,Hardcover,64,2014,2014,,2015/07/31,,,read,,,,1,,,0,,,,,
17166427,Le Nao de Brown,Glyn Dillon,"Dillon, Glyn",,,9782355741166,5,4.00,Talence : Akileos,Hardcover,208,2012,2012,,2015/07/28,,,read,,,,1,,,0,,,,,
18332240,"Votre enfant, comtesse... (La guerre des Sambre : Werner & Charlotte #3)",Yslaire,"Yslaire, Yslaire",Marc-Antoine Boidin,,9782754807913,0,4.05,Glénat,Hardcover,54,2012,2012,,2014/09/15,,,read,,,,1,,,0,,,,,
18332231,La Messe Rouge (La guerre des Sambre : Werner & Charlotte #2),Yslaire,"Yslaire, Yslaire",Marc-Antoine Boidin,,9782754801102,0,3.75,Glénat,Hardcover,46,2011,2011,,2014/09/15,,,read,,,,1,,,0,,,,,
20736625,Hiver 1831 : La Lune qui regarde (La Guerre des Sambre : Hugo et Iris #3),Yslaire,"Yslaire, Yslaire",,2723496503,,0,3.90,Glénat,Hardcover,,2013,2013,,2014/09/15,,,read,,,,1,,,0,,,,,
1272374,"Long feu (Le Tueur, #1)",Matz,"Matz, Matz",Luc Jacamon,2203389168,9782203389168,4,3.82,Casterman,Hardcover,64,2000,2000,,2013/07/04,,,read,,,,1,,,0,,,,,
538944,"Le bonheur est au bout de l'élastique (Le Journal intime de Georgia Nicolson, #2)",Louise Rennison,"Rennison, Louise",,2070538001,9782070538003,0,3.95,,,205,,2000,,2013/05/26,,,read,,,,1,,,0,,,,,
177347,"Mon nez, mon chat, l'amour et... moi (Le Journal intime de Georgia Nicolson, #1)",Louise Rennison,"Rennison, Louise",Claire Bretécher,2070537994,9782070537990,0,3.75,Gallimard,Paperback,192,2007,1999,,2013/05/26,,,read,,,,1,,,0,,,,,
112681,"Entre mes nunga-nungas mon coeur balance (Le Journal intime de Georgia Nicolson, #3)",Louise Rennison,"Rennison, Louise",Claire Bretécher,2070551636,9782070551637,0,3.96,Gallimard,Mass Market Paperback,155,2002,2001,,2013/05/26,,,read,,,,1,,,0,,,,,
1830572,"L'aîné (L'Héritage, #2)",Christopher Paolini,"Paolini, Christopher",,274701455X,9782747014557,0,3.99,Bayard Jeunesse,Broché,805,2006,2005,,2013/05/26,,,read,,,,1,,,0,,,,,
1424244,"Le Pénultième Péril (Les désastreuses Aventures des Orphelins Baudelaire, #12)",Lemony Snicket,"Snicket, Lemony",,209250679X,9782092506790,0,4.05,Nathan,Paperback,247,2006,2005,,2013/05/26,,,read,,,,1,,,0,,,,,
1424242,"La fin (Les désastreuses Aventures des Orphelins Baudelaire, #13)",Lemony Snicket,"Snicket, Lemony",,2092506803,9782092506806,0,4.01,Nathan,Paperback,256,2007,2006,,2013/05/26,,,read,,,,1,,,0,,,,,
1424245,"La grotte Gorgone (Les désastreuses Aventures des Orphelins Baudelaire, #11)",Lemony Snicket,"Snicket, Lemony",,2092506781,9782092506783,0,4.01,Nathan,Paperback,253,2005,2004,,2013/05/26,,,read,,,,1,,,0,,,,,
1424247,"La pente glissante (Les désastreuses Aventures des Orphelins Baudelaire, #10)",Lemony Snicket,"Snicket, Lemony",,2092504312,9782092504314,0,4.03,Nathan,Paperback,254,2005,2003,,2013/05/26,,,read,,,,1,,,0,,,,,
1169615,"La Fête féroce (Les désastreuses Aventures des Orphelins Baudelaire, #9)",Lemony Snicket,"Snicket, Lemony",Rose-Marie Vassallo,2762523966,9782762523966,0,3.99,Nathan,Paperback,252,2006,2002,,2013/05/26,,,read,,,,1,,,0,,,,,
1970685,"Panique à la clinique (Les désastreuses Aventures des Orphelins Baudelaire, #8)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,2092826085,9782092826089,0,3.97,Nathan,Paperback,272,2004,2001,,2013/05/26,,,read,,,,1,,,0,,,,,
1970683,"L'Arbre aux Corbeaux (Les Desastreux Aventures des Orphelins Baudelaire, #7)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,2092826077,9782092826072,0,3.96,Nathan,Paperback,255,2004,2001,,2013/05/26,,,read,,,,1,,,0,,,,,
1970680,"Ascenseur pour la Peur (Les Desastreuses Aventures des Orphelins Baudelaire, #6)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,209282600X,9782092826003,0,4.03,Nathan,Paperback,247,2003,2001,,2013/05/26,,,read,,,,1,,,0,,,,,
2153092,"Piège au collège (Les Désastreuses aventures des orphelins Baudelaire, #5)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,2092825992,9782092825990,0,3.98,Nathan,Paperback,223,2003,2000,,2013/05/26,,,read,,,,1,,,0,,,,,
395596,"Ouragan sur le lac (Les désastreuses aventures des Orphelins Baudelaire, #3)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,2092823566,9782092823569,0,3.93,Nathan,Paperback,201,2002,2000,,2013/05/26,,,read,,,,1,,,0,,,,,
297734,"Le Laboratoire aux serpents (Les désatreuses aventures des Orphelins Baudelaire, #2)",Lemony Snicket,"Snicket, Lemony","Brett Helquist, Rose-Marie Vassallo",2092110349,9782092110348,0,3.98,Nathan,Paperback,192,2002,1999,,2013/05/26,,,read,,,,1,,,0,,,,,
297738,"Tout commence mal... (Les désastreuses aventures des Orphelins Baudelaire, #1)",Lemony Snicket,"Snicket, Lemony","Brett Helquist, Rose-Marie Vassallo",2092823531,9782092823538,0,3.95,Nathan,Paperback,187,2002,1999,,2013/05/26,,,read,,,,1,,,0,,,,,
78424,"Cauchemar à la scierie (Les désastreuses Aventures des Orphelins Baudelaire, #4)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,2092823574,9782092823576,0,3.85,Nathan,Paperback,185,2003,2000,,2013/05/26,,,read,,,,1,,,0,,,,,
98859,L'Extravagante Dorothy Parker,Dominique de Saint Pern,"Pern, Dominique de Saint",,224647891X,9782246478911,5,4.00,Grasset,Hardcover,362,1994,1994,,2013/05/10,,,read,,,,1,,,0,,,,,
2096417,"Ellana (Le Pacte des MarchOmbres, #1)",Pierre Bottero,"Bottero, Pierre",,2700232704,9782700232707,0,4.62,Rageot,Paperback,426,2006,2006,,2013/01/25,,,read,,,,1,,,0,,,,,
2096416,"Les Tentacules du mal (Les Mondes d'Ewilan, #3)",Pierre Bottero,"Bottero, Pierre",,2700233042,9782700233049,0,4.46,Rageot,Mass Market Paperback,411,2007,2005,,2013/01/25,,,read,,,,1,,,0,,,,,
2096415,"L'Œil d'Otolep (Les Mondes d'Ewilan, #2)",Pierre Bottero,"Bottero, Pierre",,2700233034,9782700233032,0,4.40,Rageot Poche,Mass Market Paperback,317,2007,2005,,2013/01/25,,,read,,,,1,,,0,,,,,
1810822,"La Forêt des captifs (Les Mondes d'Ewilan, #1)",Pierre Bottero,"Bottero, Pierre",,2700233026,9782700233025,0,4.35,Rageot,Mass Market Paperback,316,2007,2004,,2013/01/25,,,read,,,,1,,,0,,,,,
2096418,"L'île du destin (La Quête d'Ewilan, #3)",Pierre Bottero,"Bottero, Pierre","Lylian, Laurence Baldetti, Nicolas Vial",2700231929,9782700231922,0,4.35,Rageot Poche,Mass Market Paperback,316,2006,2006,,2013/01/25,,,read,,,,1,,,0,,,,,
1816833,"D'un monde à l'autre (La Quête d'Ewilan, #1)",Pierre Bottero,"Bottero, Pierre",,2700231708,9782700231700,0,4.20,Rageot,Paperback,281,2003,2003,,2013/01/25,,,read,,,,1,,,0,,,,,
4639535,"Le dernier été (Quatre filles et un jean, #4)",Ann Brashares,"Brashares, Ann",Vanessa Rubio,2070611450,9782070611454,0,3.81,Gallimard Jeunesse,Paperback,403,2007,2007,,2012/11/25,,,read,,,,1,,,0,,,,,
2475149,"Le troisième été (Quatre filles et un jean, #3)",Ann Brashares,"Brashares, Ann",Vanessa Rubio,2070524248,9782070524242,0,3.82,Gallimard Jeunesse,Broché,359,2005,2005,,2012/11/25,,,read,,,,1,,,0,,,,,
112703,"Le deuxième été (Quatre filles et un jean, #2)",Ann Brashares,"Brashares, Ann",Vanessa Rubio,2070554015,9782070554010,0,3.79,Gallimard Jeunesse,Paperback,393,2003,2003,,2012/11/25,,,read,,,,1,,,0,,,,,
112706,"Quatre filles et un jean (Quatre filles et un jean, #1)",Ann Brashares,"Brashares, Ann",Vanessa Rubio,207055161X,9782070551613,0,3.80,Gallimard Jeunesse,Broché,309,2003,2001,,2012/11/25,,,read,,,,1,,,0,,,,,
1165396,"Le Miroir d'ambre (À la croisée des mondes, #3)",Philip Pullman,"Pullman, Philip",,2070612449,9782070612444,0,4.08,Gallimard Jeunesse ,Poche,637,2007,2000,,2012/11/23,,,read,,,,1,,,0,,,,,
850563,"La Tour des anges (A la croisée des mondes, #2)",Philip Pullman,"Pullman, Philip",,2070612430,9782070612437,0,4.13,Gallimard Jeunesse ,Poche,423,2007,1997,,2012/11/23,,,read,,,,1,,,0,,,,,
1485778,La Nuit des enfants rois,Bernard Lenteric,"Lenteric, Bernard",,2253030023,9782253030027,4,3.80,Le Livre de Poche,Mass Market Paperback,280,1982,1981,,2012/08/14,,,read,,,,1,,,0,,,,,
800210,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray","Jacques Chambon, Henri Robillot",2070415732,9782070415731,4,3.99,Gallimard,Mass Market Paperback,236,2000,1953,,2012/03/18,,,read,,,,1,,,0,,,,,
2249920,Loose Girl: A Memoir of Promiscuity,Kerry Cohen,"Cohen, Kerry",,1401303498,9781401303495,4,3.65,Hyperion,Hardcover,210,2008,2008,,2012/02/27,,,read,,,,1,,,0,,,,,
24768,"Pretties (Uglies, #2)",Scott Westerfeld,"Westerfeld, Scott",,0689865392,9780689865398,3,3.84,Simon Pulse,Paperback,370,2005,2005,,2012/02/27,,,read,,,,1,,,0,,,,,
18585282,Salt,Nayyirah Waheed,"Waheed, Nayyirah",,,,0,4.26,CreateSpace,Paperback,251,2013,2013,,2016/09/12,to-read,to-read (#25),to-read,,,,0,,,0,,,,,
25897811,Under the Same Sky: From Starvation in North Korea to Salvation in America,Joseph Kim,"Kim, Joseph",Stephan Talty,0544705270,9780544705272,0,4.17,Mariner Books,Paperback,288,2016,2015,,2016/08/26,to-read,to-read (#24),to-read,,,,0,,,0,,,,,
8574333,Please Look After Mom,Shin Kyung-sook,"Kyung-sook, Shin",Chi-Young Kim,0307593916,9780307593917,0,3.84,Knopf,Hardcover,237,2011,2008,,2016/08/19,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
6178648,Nothing to Envy: Ordinary Lives in North Korea,Barbara Demick,"Demick, Barbara",,0385523904,9780385523905,0,4.42,Spiegel & Grau,Hardcover,316,2009,2009,,2016/08/07,to-read,to-read (#22),to-read,,,,0,,,0,,,,,
120623,Si c'est un homme,Primo Levi,"Levi, Primo",Martine Schruoffeneger,2266022504,,0,4.26,Pocket,Mass Market Paperback,315,2010,1947,,2013/05/12,,,read,,,,1,,,0,,,,,
1498116,"Moi, Christiane F., 13 ans, droguée, prostituée...",Horst Rieck,"Rieck, Horst","Kai Hermann, Christiane Felscherinow, Léa Marcou",2070374432,9782070374434,0,4.23,Folio,Mass Market Paperback,343,1983,1978,,2013/05/18,,,read,,,,1,,,0,,,,,
1512465,Voyage aux pays du coton: Petit précis de mondialisation,Érik Orsenna,"Orsenna, Érik",,2213625271,9782213625270,0,3.74,Fayard,Paperback,291,2006,2006,,2013/03/18,,,read,,,,1,,,0,,,,,
1393712,Le Joueur d'échecs,Stefan Zweig,"Zweig, Stefan","Brigitte Vergne-Cain, Gérard Rudent",,,4,4.29,Le Livre de Poche,Paperback,128,2013,1942,,2012/06/19,,,read,,,,1,,,0,,,,,
349929,Passing,Nella Larsen,"Larsen, Nella","Ntozake Shange, Thadious Davis",,,0,3.91,Penguin,Paperback,160,2003,1929,,2015/10/05,to-read,to-read (#21),to-read,,,,0,,,0,,,,,
1614282,Le Dernier Théorème De Fermat,Simon Singh,"Singh, Simon",,2012789218,9782012789210,0,4.27,,,,,1997,,2015/04/04,to-read,to-read (#18),to-read,,,,0,,,0,,,,,
2195230,La Voleuse de livres,Markus Zusak,"Zusak, Markus",Marie-France Girod,,,0,4.38,Pocket,Mass Market Paperback,634,2008,2005,,2012/12/14,,,read,,,,1,,,0,,,,,
9592,Mother Night,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,0385334141,9780385334143,0,4.19,Dial Press,Paperback,282,1999,1961,,2015/02/09,to-read,to-read (#17),to-read,,,,0,,,0,,,,,
12974171,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",Paul Cantor,0141198966,9780141198965,0,3.82,Penguin,Paperback,269,2012,1818,,2014/06/08,to-read,to-read (#16),to-read,,,,0,,,0,,,,,
11486,The Color Purple,Alice Walker,"Walker, Alice",,,,0,4.23,Pocket,Paperback,295,2004,1982,,2014/02/20,to-read,to-read (#15),to-read,,,,0,,,0,,,,,
1204755,Comme une valse,Dorothy Parker,"Parker, Dorothy",,2264017104,9782264017109,0,4.00,10-18,Mass Market Paperback,283,1999,1989,,2014/01/24,to-read,to-read (#13),to-read,,,,0,,,0,,,,,
8732,The Red Pony,John Steinbeck,"Steinbeck, John",,,9780141962825,0,3.45,Puffin,Paperback,95,2011,1933,,2014/01/23,to-read,to-read (#12),to-read,,,,0,,,0,,,,,
4406,East of Eden,John Steinbeck,"Steinbeck, John",,0142000655,9780142000656,0,4.38,Penguin Books,Paperback,601,2002,1952,,2014/01/23,to-read,to-read (#11),to-read,,,,0,,,0,,,,,
1820543,Please Kill Me. L'histoire non censurée du punk racontée par ses acteurs,Legs McNeil,"McNeil, Legs",Gillian McCain,2844852084,9782844852083,0,4.17,Editions Allia,Paperback,625,2006,1996,,2014/01/11,to-read,to-read (#10),to-read,,,,0,,,0,,,,,
194005,La Religieuse,Denis Diderot,"Diderot, Denis",,2070360571,9782070360574,0,3.72,Folio,Mass Market Paperback,378,2009,1796,,2013/11/24,to-read,to-read (#8),to-read,,,,0,,,0,,,,,
99894,The Boys from Brazil,Ira Levin,"Levin, Ira",Jože Fistrovič,0394402677,9780394402673,0,4.05,Random House ,Hardcover,312,1976,1976,,2013/10/30,to-read,to-read (#7),to-read,,,,0,,,0,,,,,
46165,This Side of Paradise,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,0684843781,9780684843780,0,3.66,Scribner,Paperback,275,1998,1920,,2013/10/30,to-read,to-read (#6),to-read,,,,0,,,0,,,,,
635150,La vie devant soi,Romain Gary,"Gary, Romain",Émile Ajar,,,4,4.21,Editions Gallimard,Paperback,273,1982,1975,,2012/10/26,,,read,,,,1,,,0,,,,,
14891,A Tree Grows in Brooklyn,Betty  Smith,"Smith, Betty",,0061120073,9780061120077,0,4.27,HarperCollins Publishers,Paperback,496,2006,1943,,2013/08/16,to-read,to-read (#5),to-read,,,,0,,,0,,,,,
15688,L'Étranger,Albert Camus,"Camus, Albert",,2070360024,9782070360024,0,3.99,Folio,Mass Market Paperback,184,2000,1942,,2013/07/26,to-read,to-read (#4),to-read,,,,0,,,0,,,,,
10959,Sophie's World,Jostein Gaarder,"Gaarder, Jostein",Paulette Møller,1857993284,9781857993288,0,3.94,Phoenix,Paperback,403,1995,1991,,2013/07/24,to-read,to-read (#3),to-read,,,,0,,,0,,,,,
1440927,"La Clarté de la Lune (Le Clan des Otori, #3)",Lian Hearn,"Hearn, Lian",,2070538052,9782070538058,0,4.06,Gallimard Jeunesse,Mass Market Paperback,381,2004,2004,,2013/06/06,,,read,,,,1,,,0,,,,,
1440926,"Les Neiges de l'exil (Le Clan des Otori, #2)",Lian Hearn,"Hearn, Lian",,2070538044,9782070538041,0,4.03,Gallimard jeunesse,Mass Market Paperback,345,2003,2003,,2013/06/06,,,read,,,,1,,,0,,,,,
305500,"Le Silence Du Rossignol (Le Clan des Otori, #1)",Lian Hearn,"Hearn, Lian",Philippe Giraudon,2070538036,9782070538034,0,4.06,Gallimard-Jeunesse,Hardcover,332,2002,2002,,2013/06/06,,,read,,,,1,,,0,,,,,
2261603,"Fruits Basket, Tome 3 (Fruits Basket, #3)",Natsuki Takaya,"Takaya, Natsuki",,2840559870,9782840559870,0,4.39,Delcourt,Mass Market Paperback,190,2003,1999,,2013/05/26,,,read,,,,1,,,0,,,,,
359309,"Fruits Basket, Tome 4 (Fruits Basket, #4)",Natsuki Takaya,"Takaya, Natsuki",,2847890319,9782847890310,0,4.41,Delcourt,Mass Market Paperback,194,2003,2000,,2013/05/26,,,read,,,,1,,,0,,,,,
2261600,"Fruits Basket, Tome 9",Natsuki Takaya,"Takaya, Natsuki",,2847893571,9782847893571,0,4.42,Delcourt,Mass Market Paperback,192,2004,2002,,2013/05/26,,,read,,,,1,,,0,,,,,
271229,"Fruits Basket, Tome 5 (Fruits Basket, #5)",Natsuki Takaya,"Takaya, Natsuki",,2847891285,9782847891287,0,4.40,Delcourt,Mass Market Paperback,190,2003,2000,,2013/05/26,,,read,,,,1,,,0,,,,,
271215,"Fruits Basket, Tome 6",Natsuki Takaya,"Takaya, Natsuki",,2847891439,9782847891430,0,4.46,Delcourt,Mass Market Paperback,190,2003,2000,,2013/05/26,,,read,,,,1,,,0,,,,,
2261607,"Fruits Basket, Tome 8",Natsuki Takaya,"Takaya, Natsuki",,2847893059,9782847893052,0,4.43,Delcourt,Mass Market Paperback,192,2003,2002,,2013/05/26,,,read,,,,1,,,0,,,,,
2261591,"Fruits Basket, Tome 7",Natsuki Takaya,"Takaya, Natsuki",,2847891927,9782847891928,0,4.41,Delcourt,Mass Market Paperback,190,2003,2001,,2013/05/26,,,read,,,,1,,,0,,,,,
2261593,"Fruits Basket, Tome 10",Natsuki Takaya,"Takaya, Natsuki",,2847894063,9782847894066,0,4.46,Delcourt,Mass Market Paperback,190,2004,2002,,2013/05/26,,,read,,,,1,,,0,,,,,
2261594,"Fruits Basket, Tome 11",Natsuki Takaya,"Takaya, Natsuki",,2847894675,9782847894677,0,4.47,Delcourt,Mass Market Paperback,193,2004,2003,,2013/05/26,,,read,,,,1,,,0,,,,,
2261596,"Fruits Basket, Tome 12",Natsuki Takaya,"Takaya, Natsuki",,2847894683,9782847894684,0,4.44,Delcourt,Mass Market Paperback,192,2004,2003,,2013/05/26,,,read,,,,1,,,0,,,,,
2261597,"Fruits Basket, Tome 13",Natsuki Takaya,"Takaya, Natsuki",,2847897887,9782847897883,0,4.44,Delcourt,Paperback,186,2005,2003,,2013/05/26,,,read,,,,1,,,0,,,,,
2261599,"Fruits Basket, Tome 14",Natsuki Takaya,"Takaya, Natsuki",,2847898859,9782847898859,0,4.47,Delcourt,Paperback,190,2005,2004,,2013/05/26,,,read,,,,1,,,0,,,,,
2261589,"Fruits Basket, Tome 21",Natsuki Takaya,"Takaya, Natsuki",,2756007609,9782756007601,0,4.50,Delcourt,Paperback,190,2007,2006,,2013/05/26,,,read,,,,1,,,0,,,,,
2261606,"Fruits Basket, Tome 15",Natsuki Takaya,"Takaya, Natsuki",,2847899596,9782847899597,0,4.46,Delcourt,Paperback,188,2005,2004,,2013/05/26,,,read,,,,1,,,0,,,,,
2261595,"Fruits Basket, Tome 16",Natsuki Takaya,"Takaya, Natsuki",,2756000760,9782756000763,0,4.48,Delcourt,Paperback,188,2006,2004,,2013/05/26,,,read,,,,1,,,0,,,,,
1155149,"Fruits Basket, Tome 17",Natsuki Takaya,"Takaya, Natsuki",,275600149X,9782756001494,0,4.48,Delcourt,Paperback,192,2006,2005,,2013/05/26,,,read,,,,1,,,0,,,,,
1155150,"Fruits Basket, Tome 18",Natsuki Takaya,"Takaya, Natsuki",,275600233X,9782756002330,0,4.46,Delcourt,Paperback,190,2006,2005,,2013/05/26,,,read,,,,1,,,0,,,,,
2261604,"Fruits Basket, Tome 19",Natsuki Takaya,"Takaya, Natsuki",,2756004278,9782756004273,0,4.47,Delcourt,Paperback,188,2006,2006,,2013/05/26,,,read,,,,1,,,0,,,,,
2261586,"Fruits Basket, Tome 20",Natsuki Takaya,"Takaya, Natsuki",,2756007595,9782756007595,0,4.47,Delcourt,Mass Market Paperback,187,2007,2006,,2013/05/26,,,read,,,,1,,,0,,,,,
2261583,"Fruits Basket, Vol. 23",Natsuki Takaya,"Takaya, Natsuki",,2756008621,9782756008622,0,4.57,Delcourt,Paperback,194,2007,2007,,2013/05/26,,,read,,,,1,,,0,,,,,
2261584,"Fruits Basket, Vol. 22",Natsuki Takaya,"Takaya, Natsuki",,2756008613,9782756008615,0,4.55,Delcourt,Paperback,184,2007,2007,,2013/05/26,,,read,,,,1,,,0,,,,,
271238,"Fruits Basket, Tome 2 (Fruits Basket, #2)",Natsuki Takaya,"Takaya, Natsuki",,284055948X,9782840559481,0,4.37,Delcourt,Mass Market Paperback,190,2002,1999,,2013/05/26,,,read,,,,1,,,0,,,,,
271210,"Fruits Basket, Tome 1 (Fruits Basket, #1)",Natsuki Takaya,"Takaya, Natsuki",,2840559188,9782840559184,0,4.25,Delcourt,Mass Market Paperback,206,2002,1999,,2013/05/26,,,read,,,,1,,,0,,,,,
1204759,"Mauvaise Journée, Demain",Dorothy Parker,"Parker, Dorothy",,2264030232,9782264030238,4,3.53,Bourgois,,176,2000,2000,,2013/01/26,,,read,,,,1,,,0,,,,,
1032151,La Ferme des animaux,George Orwell,"Orwell, George",Jean Queval,2070375161,9782070375165,4,3.96,Gallimard,Mass Market Paperback,158,1984,1945,,2013/05/25,,,read,,,,1,,,0,,,,,
1802052,La reine soleil,Christian Jacq,"Jacq, Christian",,2266112465,9782266112468,0,3.94,Pocket,Mass Market Paperback,570,2001,2013,,2013/05/03,,,read,,,,1,,,0,,,,,
1127783,Parce que je t'aime,Guillaume Musso,"Musso, Guillaume",,284563336X,9782845633360,0,4.09,XO Editions,,414,2007,2007,,2013/05/03,,,read,,,,1,,,0,,,,,
1470282,Les Enfants de la liberté,Marc Levy,"Levy, Marc",,2221107136,9782221107133,0,3.98,Laffont,Paperback,433,2007,2007,,2013/05/03,,,read,,,,1,,,0,,,,,
1470281,"Mes amis, mes amours",Marc Levy,"Levy, Marc",,2266168983,9782266168984,0,3.48,Pocket,Mass Market,352,2007,2006,,2013/05/03,,,read,,,,1,,,0,,,,,
2133827,La Mécanique du cœur,Mathias Malzieu,"Malzieu, Mathias",,2081208164,9782081208162,0,3.60,Flammarion,Paperback,177,2007,2007,,2013/05/03,,,read,,,,1,,,0,,,,,
290307,Mrs. Dalloway,Virginia Woolf,"Woolf, Virginia",,0828899290,9780828899291,3,3.79,Gallimard,Paperback,302,2003,1925,,2012/04/19,,,read,,,,1,,,0,,,,,
1811252,"Les yeux jaunes des crocodiles (Joséphine, #1)",Katherine Pancol,"Pancol, Katherine",,2253121207,9782253121206,4,3.57,Le Livre de Poche,Mass Market Paperback,661,2007,2006,,2013/01/26,,,read,,,,1,,,0,,,,,
13561811,Sérum : Saison 1 - Épisode 1,Henri Loevenbruck,"Loevenbruck, Henri",Fabrice Mazza,2290041742,9782290041741,3,4.06,J'ai Lu,Mass Market Paperback,192,2012,2012,,2012/05/14,,,read,,,,1,,,0,,,,,
3140740,Pourquoi j'ai mangé mon père,Roy  Lewis,"Lewis, Roy","Vercors, Rita Barisse, Annie Collognat",2266084372,9782266084376,0,3.68,Pocket,Mass Market Paperback,189,1998,1960,,2012/12/04,,,read,,,,1,,,0,,,,,
